index,Date,close,high,low,open,volumefrom,volumeto,cRSI,MACD,MACD_Signal,candlestick_pattern,candlestick_match_count
695,2020-12-08,18323.52,19295.38,18227.31,19181.41,46151.65,866543428.89,16.0,792.9864487391533,944.1640742272082,,
696,2020-12-09,18549.92,18639.24,17669.15,18323.52,57997.45,1057335071.17,58.5,719.3352824762042,899.1983158770074,,
697,2020-12-10,18250.47,18554.32,17920.56,18549.92,37500.96,684802762.09,27.02,629.546074920032,845.2678676856124,,
698,2020-12-11,18034.86,18295.1,17598.13,18250.47,45166.17,809318887.79,22.98,534.8244328185283,783.1791807121956,,
699,2020-12-12,18814.98,18948.78,18033.05,18034.86,26150.36,484239535.46,76.55,516.7492496014711,729.8931944900507,,
700,2020-12-13,19169.05,19414.65,18733.67,18814.98,30902.88,592021817.57,78.02,524.943801216581,688.9033158353568,,
701,2020-12-14,19274.69,19339.6,19001.22,19169.05,23827.71,456841099.92,71.53,533.808890929653,657.8844308542161,,
702,2020-12-15,19441.96,19553.23,19060.06,19274.69,42331.4,819839290.04,76.7,548.0146576173356,635.91047620684,,
703,2020-12-16,21352.13,21527.36,19299.86,19441.96,95374.74,1949841494.52,97.16,705.2775841376861,649.7838977930093,,
704,2020-12-17,22822.17,23698.98,21240.41,21352.13,140483.08,3194654467.93,97.35,937.7200754668738,707.3711333277822,,
705,2020-12-18,23135.57,23271.54,22345.87,22822.17,59658.48,1362467582.47,88.73,1134.1474396083577,792.7263945838973,,
706,2020-12-19,23844.72,24114.51,22755.03,23135.57,53911.52,1268054141.3,93.74,1331.6891358490248,900.5189428369229,,
707,2020-12-20,23467.06,24252.16,23095.72,23844.72,42981.99,1014224949.67,33.74,1441.155602865514,1008.6462748426411,,
708,2020-12-21,22727.13,24077.7,22015.91,23467.06,75934.38,1750627321.07,21.82,1451.4707482161502,1097.211169517343,,
709,2020-12-22,23823.32,23833.23,22378.26,22727.13,49685.46,1149767378.59,73.23,1530.4567937391112,1183.8602943616966,,
710,2020-12-23,23239.5,24082.98,22641.37,23823.32,66161.63,1552020951.78,31.96,1528.326808963775,1252.7535972821124,,
711,2020-12-24,23724.2,23778.56,22716.45,23239.5,39804.23,923848542.66,67.47,1547.9067148068752,1311.784220787065,,
712,2020-12-25,24707.98,24776.64,23417.43,23724.2,49655.15,1199894883.01,80.01,1624.085310953953,1374.2444388204426,,
713,2020-12-26,26445.7,26780.61,24494.27,24707.98,62923.13,1611547513.19,90.19,1803.882840004182,1460.1721190571907,,
714,2020-12-27,26249.27,28340.08,25805.96,26445.7,91052.09,2463390777.21,43.29,1908.5231509124387,1549.8423254282404,,
715,2020-12-28,27039.45,27461.63,26085.96,26249.27,52027.49,1402005893.58,74.51,2031.7910509013855,1646.2320705228697,,
716,2020-12-29,27360.78,27383.6,25864.25,27039.45,55477.49,1479551411.61,73.01,2130.8473138454137,1743.1551191873787,,
717,2020-12-30,28889.61,28990.2,27360.09,27360.78,70752.88,1993721842.2,89.67,2306.1302855098766,1855.7501524518784,,
718,2020-12-31,28972.4,29301.67,27957.13,28889.61,66915.03,1924969475.46,75.55,2423.7838925346296,1969.3569004684286,,
719,2021-01-01,29388.94,29666.33,28748.21,28972.4,50841.73,1487306218.52,85.62,2521.569437724571,2079.799407919657,,
720,2021-01-02,32203.64,33257.29,29036.26,29388.94,119214.75,3750440817.91,97.98,2793.980683241196,2222.6356629839647,,
721,2021-01-03,33063.48,34789.34,32010.59,32203.64,93510.99,3132759314.54,91.91,3044.1592866147184,2386.940387710116,,
722,2021-01-04,32030.55,33622.7,28493.29,33063.48,124909.68,3901979149.92,28.99,3123.077915621154,2534.1678932923237,,
723,2021-01-05,34038.29,34487.44,29985.29,32030.55,93735.47,3037657026.2,71.66,3309.4797142373536,2689.2302574813298,,
724,2021-01-06,36849.86,36973.76,33404.2,34038.29,108190.73,3788317475.74,80.55,3642.090927235946,2879.802391432253,,
725,2021-01-07,39479.41,40365.87,36340.01,36849.86,124086.76,4753170180.55,85.7,4070.943120585427,3118.030537262888,,
726,2021-01-08,40636.24,41964.96,36640.51,39479.41,118077.27,4705592327.36,83.88,4452.828649613253,3384.9901597329617,,
727,2021-01-09,40236.66,41400.48,38783.61,40636.24,55591.28,2241901362.12,41.34,4669.406899995585,3641.8735077854867,,
728,2021-01-10,38202.08,41427.88,35283.65,40236.66,103220.32,3983391028.78,21.21,4623.575422090056,3838.213890646401,,
729,2021-01-11,35496.03,38266.42,30308.4,38202.08,240328.0,8100819368.26,12.27,4319.110014362472,3934.3931153896156,,
730,2021-01-12,34058.4,36620.28,32522.98,35496.03,115232.53,3999535589.05,10.46,3916.6653785147937,3930.8475680146516,,
731,2021-01-13,37380.85,37809.67,32405.89,34058.4,91979.17,3198683391.78,79.03,3821.764135289235,3909.0308814695686,,
732,2021-01-14,39155.58,40093.43,36751.89,37380.85,74972.21,2895085049.06,80.12,3845.432344895544,3896.3111741547636,,
733,2021-01-15,36790.17,39695.43,34396.19,39155.58,89468.27,3288447634.87,27.58,3631.4595479216223,3843.3408489081357,,
734,2021-01-16,36025.26,37942.44,35395.88,36790.17,54226.28,1995053500.31,26.08,3361.414427239244,3746.9555645743576,,
735,2021-01-17,35839.51,36860.67,33854.83,36025.26,50913.3,1806688237.48,27.41,3096.716233801606,3616.9076984198073,,
736,2021-01-18,36623.04,37429.24,34784.4,35839.51,43063.97,1554686784.02,65.76,2916.545213486628,3476.8352014331717,,
737,2021-01-19,35932.79,37867.53,35917.28,36623.04,48457.45,1787957383.29,33.39,2687.085921633159,3318.8853454731693,,
738,2021-01-20,35501.38,36409.96,33519.59,35932.79,66302.02,2316775667.92,28.81,2442.273588453005,3143.562994069137,,
739,2021-01-21,30840.3,35619.6,30067.14,35501.38,125586.98,4042427455.09,9.56,1850.8128306799117,2885.0129613912923,,
740,2021-01-22,33008.02,33857.39,28817.3,30840.3,109210.12,3418228006.19,70.16,1539.2492987416845,2615.860228861371,,
741,2021-01-23,32107.29,33484.73,31430.15,33008.02,39813.32,1287618530.17,30.42,1205.7524084910256,2333.838664787302,,
742,2021-01-24,32283.66,33090.99,30957.56,32107.29,33650.76,1079875602.62,50.56,944.7943046366272,2056.0297927571673,,
743,2021-01-25,32275.27,34881.18,31937.09,32283.66,59529.49,1989618039.07,37.2,728.9037753531302,1790.60458927636,,
744,2021-01-26,32516.52,32943.69,30853.17,32275.27,59770.06,1909630282.43,53.33,570.6971922922385,1546.6231098795358,,
745,2021-01-27,30423.05,32580.05,29236.73,32516.52,102257.23,3149650799.32,18.18,273.2420381300908,1291.9468955296468,,
746,2021-01-28,33443.87,33880.92,29905.53,30423.05,76993.1,2463162479.45,76.86,278.0563528106868,1089.168786985855,,
747,2021-01-29,34252.08,38631.5,31996.08,33443.87,169454.57,6015929349.68,72.07,343.1321110041972,939.9614517895234,,
748,2021-01-30,34317.82,34906.15,32858.0,34252.08,46326.31,1574213551.44,67.22,395.451270717007,831.0594155750202,,
749,2021-01-31,33143.22,34381.7,32214.08,34317.82,35337.11,1176981986.93,25.87,338.2352132758533,732.494575115187,,
750,2021-02-01,33535.94,34714.34,32340.24,33143.22,48144.6,1623291067.04,54.87,320.88137666781404,650.1719354257124,,
751,2021-02-02,35524.43,36004.47,33459.48,33535.94,51377.38,1789698965.07,78.51,462.254281015732,612.5884045437163,,
752,2021-02-03,37677.34,37704.8,35413.72,35524.43,63974.93,2340630205.42,85.75,739.4907812197634,637.9688798789257,,
753,2021-02-04,36983.42,38741.89,36199.19,37677.34,73775.45,2767003411.51,37.81,892.9161784597381,688.9583395950882,,
754,2021-02-05,38310.24,38343.92,36626.5,36983.42,45243.69,1705038314.0,70.43,1108.788769705192,772.9244256171089,,
755,2021-02-06,39267.01,40989.11,38247.96,38310.24,66494.6,2642530408.41,73.31,1341.6074805703684,886.6610366077609,,
756,2021-02-07,38868.82,39721.59,37408.16,39267.01,53823.4,2076904733.5,42.51,1476.9618838912866,1004.7212060644661,,
757,2021-02-08,46437.41,46606.82,38063.87,38868.82,138485.21,5944522159.67,84.75,2169.939471861908,1237.7648592239543,,
758,2021-02-09,46509.57,48209.59,45051.46,46437.41,98670.48,4610214635.38,69.06,2693.8983288547024,1528.991553150104,,
759,2021-02-10,44854.95,47349.86,43743.99,46509.57,72992.8,3326890835.4,35.07,2941.7152301584138,1811.5362885517661,,
760,2021-02-11,48006.18,48664.81,44032.66,44854.95,72251.82,3377367971.59,77.11,3353.730121719338,2119.975055185281,,
761,2021-02-12,47435.54,48930.99,46243.85,48006.18,59549.61,2831634659.58,43.84,3592.793525401328,2414.5387492284904,,
762,2021-02-13,47222.32,48171.46,46291.19,47435.54,33281.25,1571324550.44,42.08,3722.1413940934726,2676.059278201487,,
763,2021-02-14,48652.87,49642.39,47096.92,47222.32,37853.59,1841963034.08,74.91,3895.182699831268,2919.883962527443,,
764,2021-02-15,47936.51,49031.74,45910.0,48652.87,52683.57,2502097939.18,42.04,3929.2212989155014,3121.751429805055,,
765,2021-02-16,49184.63,50561.53,47068.63,47936.51,66072.59,3237085085.6,70.64,4010.6773945066743,3299.536622745379,,
766,2021-02-17,52154.91,52622.68,48967.72,49184.63,67133.49,3423930178.2,84.81,4265.735960630736,3492.7764903224506,,
767,2021-02-18,51591.61,52550.6,50874.81,52154.91,42530.26,2205232619.94,44.32,4372.020182401669,3668.625228738295,,
768,2021-02-19,55933.47,56331.09,50766.83,51591.61,72433.44,3893034056.64,82.43,4751.826906781724,3885.2655643469807,,
769,2021-02-20,55900.84,57528.16,54140.61,55933.47,52924.57,2974872569.57,53.71,4992.641441190237,4106.740739715632,,
770,2021-02-21,57469.95,58348.75,55516.07,55900.84,33823.01,1934005633.01,75.64,5249.588766539462,4335.310345080398,,
771,2021-02-22,54121.17,57540.74,48194.31,57469.95,130806.33,6995162441.1,28.11,5123.937254872457,4493.03572703881,,
772,2021-02-23,48898.7,54164.35,44983.39,54121.17,165758.08,8016450648.12,14.86,4550.492597527962,4504.527101136641,,
773,2021-02-24,49738.17,51399.55,47015.55,48898.7,74972.28,3729774704.65,53.92,4116.321397642365,4426.885960437786,,
774,2021-02-25,47082.87,52086.34,46728.88,49738.17,73102.42,3643008748.86,22.13,3517.4303276733845,4244.994833884906,,
775,2021-02-26,46324.5,48438.38,44153.46,47082.87,90519.05,4204800171.81,22.78,2947.6322491772007,3985.5223169433657,,
776,2021-02-27,46191.39,48362.8,45063.84,46324.5,39013.78,1831237567.32,23.79,2456.9995409630646,3679.8177617473057,,
777,2021-02-28,45261.03,46645.9,43061.92,46191.39,62249.5,2776726256.13,14.35,1970.383948590592,3337.9309991159635,,
778,2021-03-01,49635.07,49812.2,45058.98,45261.03,65660.6,3146266419.71,82.7,1915.6041659786424,3053.4656324884995,,
779,2021-03-02,48501.21,50221.14,47097.84,49635.07,43281.84,2105387914.68,41.81,1760.4049156020046,2794.853489111201,,
780,2021-03-03,50392.55,52625.39,48176.64,48501.21,51572.27,2615513552.66,72.79,1769.6245921946393,2589.8077097278883,,
781,2021-03-04,48363.74,51792.65,47516.91,50392.55,61387.71,3024053725.58,32.65,1594.8389303547447,2390.8139538532596,,
782,2021-03-05,48775.37,49467.19,46311.43,48363.74,60955.82,2907395734.68,56.34,1472.5603755758566,2207.1632381977793,,
783,2021-03-06,48892.8,49185.32,47099.07,48775.37,25116.42,1214194643.85,58.78,1369.3444095744417,2039.5994724731117,,
784,2021-03-07,50964.18,51455.54,48892.8,48892.8,32958.26,1658558074.88,80.65,1438.110425845989,1919.3016631476873,,
785,2021-03-08,52405.02,52408.08,49341.09,50964.18,48084.28,2445827949.75,82.57,1590.5370149379814,1853.5487335057462,,
786,2021-03-09,54928.7,54933.93,51888.98,52405.02,53740.22,2898199576.25,89.43,1893.1529805805621,1861.4695829207094,,
787,2021-03-10,55893.31,57396.59,53054.34,54928.7,70138.56,3898251700.72,83.61,2185.6198142825233,1926.2996291930724,,
788,2021-03-11,57809.41,58142.77,54314.65,55893.31,59202.98,3340389094.49,89.74,2542.7044296982203,2049.580589294102,,
789,2021-03-12,57256.22,58069.58,55089.68,57809.41,54282.31,3079097934.08,42.83,2749.3657730615305,2189.5376260475878,,
790,2021-03-13,61179.79,61749.15,56103.32,57256.22,57862.75,3439594034.95,72.83,3192.9394663169805,2390.2179941014665,,
791,2021-03-14,58998.89,61674.66,58980.95,61179.79,34886.85,2105197604.06,32.54,3330.1070098497003,2578.1957972511136,,
792,2021-03-15,55665.01,60589.17,54857.68,58998.89,75161.15,4297382088.92,19.73,3133.6739797417176,2689.291433749235,,
793,2021-03-16,56925.01,56936.04,53269.13,55665.01,62540.93,3441195999.4,59.54,3044.5748937056414,2760.3481257405165,,
794,2021-03-17,58909.0,58975.28,54156.11,56925.01,62035.71,3493543493.16,71.8,3098.3389158288774,2827.9462837581887,,
795,2021-03-18,57643.32,60077.79,57022.2,58909.0,54289.71,3178687259.25,32.54,3004.1870936652776,2863.1944457396066,,
796,2021-03-19,58060.21,59453.32,56283.37,57643.32,41182.41,2397999967.37,54.61,2929.4418530109906,2876.4439271938836,,
797,2021-03-20,58101.34,59911.7,57837.79,58060.21,28696.46,1687922804.56,56.58,2840.7778399284507,2869.310709740797,,
798,2021-03-21,57374.95,58621.34,55635.61,58101.34,34236.52,1958214099.07,30.98,2680.9925551495035,2831.6470788225383,,
799,2021-03-22,54095.36,58431.44,53795.78,57374.95,51098.9,2865346861.49,12.72,2263.63231715859,2718.0441264897486,,
800,2021-03-23,54355.45,55836.27,52984.36,54095.36,44780.24,2444787014.61,45.86,1931.592218252219,2560.7537448422427,,
801,2021-03-24,52303.02,57202.53,51685.15,54355.45,62596.16,3420695083.54,20.56,1485.7077849979178,2345.7445528733774,,
802,2021-03-25,51336.09,53199.52,50406.31,52303.02,69776.36,3617760373.16,20.01,1042.3029693713543,2085.0562361729726,,
803,2021-03-26,55055.43,55083.9,51275.54,51336.09,46165.63,2461374478.26,76.49,979.7274247138266,1863.9904738811433,,
804,2021-03-27,55863.73,56606.78,53991.0,55055.43,27392.29,1514783182.02,69.45,984.0157880195911,1687.995536708833,,
805,2021-03-28,55781.01,56561.55,54717.97,55863.73,24145.77,1345583216.95,45.86,969.5630152475351,1544.3090324165735,,
806,2021-03-29,57626.1,58413.9,54910.57,55781.01,51547.9,2950020309.68,72.11,1094.3771332723118,1454.3226525877212,,
807,2021-03-30,58781.54,59402.27,57055.21,57626.1,35315.45,2064647135.86,73.62,1271.8662897501563,1417.8313800202084,,
808,2021-03-31,58793.8,59818.5,56918.81,58781.54,46494.48,2727194335.71,71.34,1397.4085486459007,1413.746813745347,,
809,2021-04-01,58730.82,59469.45,57949.11,58793.8,28027.66,1648724834.05,48.48,1474.818938964272,1425.961238789132,,
810,2021-04-02,58987.8,60061.51,58458.46,58730.82,29748.03,1765524921.41,63.5,1539.1608807924567,1448.601167189797,,
811,2021-04-03,57074.97,59770.87,56958.04,58987.8,25104.9,1470430519.81,25.24,1419.4405117884162,1442.7690361095208,,
812,2021-04-04,58219.43,58493.73,56493.38,57074.97,19002.99,1093079652.2,60.67,1400.7624960526155,1434.3677280981397,,
813,2021-04-05,59119.56,59235.68,56833.44,58219.43,24696.26,1439529332.47,68.15,1441.9708598373618,1435.888354445984,,
814,2021-04-06,58010.35,59464.31,57369.44,59119.56,26304.15,1535666142.46,31.59,1369.3399099839662,1422.5786655535805,,
815,2021-04-07,55951.98,58628.19,55467.58,58010.35,50347.59,2855410824.81,18.6,1132.6298505833329,1364.588902559531,,
816,2021-04-08,58084.46,58150.23,55711.07,55951.98,25461.84,1458096433.7,68.72,1104.3781533254805,1312.5467527127212,,
817,2021-04-09,58106.85,58881.94,57694.22,58084.46,21314.29,1241735091.75,60.74,1071.4442235271563,1264.3262468756084,,
818,2021-04-10,59784.8,61193.5,57885.43,58106.85,38726.18,2322058695.22,78.59,1167.2846577475211,1244.917929049991,,
819,2021-04-11,59980.45,60673.37,59218.25,59784.8,20365.62,1218894531.01,73.64,1244.6783351823105,1244.8700102764549,,
820,2021-04-12,59845.76,61233.29,59421.37,59980.45,31804.9,1913098388.79,43.48,1280.385537330003,1251.9731156871644,,
821,2021-04-13,63558.48,63682.32,59811.31,59845.76,52964.84,3299086696.94,76.87,1589.9413733450929,1319.56676721875,,
822,2021-04-14,62964.27,64859.81,61312.98,63558.48,64272.96,4066819695.96,47.89,1766.9505169655167,1409.0435171681036,,
823,2021-04-15,63233.03,63826.89,62038.33,62964.27,34089.46,2146219571.03,65.12,1906.9362503779266,1508.6220638100683,,
824,2021-04-16,61416.41,63567.11,60048.13,63233.03,57540.3,3544777400.64,30.82,1849.9646597423125,1576.8905829965172,,
825,2021-04-17,60056.07,62541.21,59712.92,61416.41,34261.66,2093039585.66,23.47,1675.729428791412,1596.6583521554962,,
826,2021-04-18,56246.82,60393.33,52785.1,60056.07,112545.94,6264051811.58,9.62,1216.2519181741445,1520.577065359226,,
827,2021-04-19,55680.11,57590.64,54291.08,56246.82,48650.49,2732647682.18,18.28,797.1943595062112,1375.9005241886232,,
828,2021-04-20,56496.06,57101.05,53429.73,55680.11,55866.75,3091319805.6,57.92,524.8781028916565,1205.6960399292298,,
829,2021-04-21,53803.25,56801.94,53640.81,56496.06,41813.35,2312255459.33,24.69,90.73233941425133,982.7032998262341,,
830,2021-04-22,51717.61,55458.61,50519.78,53803.25,84222.11,4488994737.96,18.92,-416.82017999869277,702.7986038612488,,
831,2021-04-23,51178.03,52112.75,47495.24,51717.61,105510.21,5241192198.03,22.22,-852.7686190829118,391.6851592724167,,
832,2021-04-24,50115.99,51223.86,48769.48,51178.03,33894.94,1695108976.06,14.65,-1269.3266426493792,59.482798888057516,,
833,2021-04-25,49120.97,50576.4,47073.07,50115.99,44241.37,2176241676.28,12.44,-1660.5993204561673,-284.53362498078747,,
834,2021-04-26,54062.29,54389.71,48843.41,49120.97,61603.5,3254396664.97,84.39,-1554.0484062540054,-538.436581235431,,
835,2021-04-27,55073.48,55490.94,53357.59,54062.29,40602.56,2220077233.11,76.9,-1372.193662577054,-705.1879975037557,,
836,2021-04-28,54877.94,56461.55,53886.63,55073.48,42647.15,2339383717.48,50.23,-1229.6759726583332,-810.0855925346713,,
837,2021-04-29,53581.58,55217.24,52399.42,54877.94,43948.76,2359198137.55,31.89,-1207.416745825627,-889.5518231928625,,
838,2021-04-30,57757.97,57984.34,53089.93,53581.58,48771.0,2719315702.2,82.42,-843.0581294088188,-880.2530844360538,,
839,2021-05-01,57843.16,58498.65,57057.4,57757.97,26146.3,1511783659.93,70.21,-541.1886934194772,-812.4402062327385,,
840,2021-05-02,56623.51,57934.82,56092.72,57843.16,21671.56,1230710822.31,36.56,-395.8079251267627,-729.1137500115434,,
841,2021-05-03,57195.07,58963.84,56531.6,56623.51,41015.04,2371465902.34,62.74,-231.8004522464107,-629.6510904585168,,
842,2021-05-04,53244.07,57226.81,53108.04,57195.07,64556.47,3556756117.3,19.32,-415.84245551967615,-586.8893634707487,,
843,2021-05-05,57506.88,57944.11,52978.89,53244.07,56998.25,3200062630.96,74.22,-215.24274349138432,-512.5600394748758,,
844,2021-05-06,56441.94,58392.76,55299.4,57506.88,50632.92,2878647496.02,37.8,-140.57729681973433,-438.16349094384753,,
845,2021-05-07,57374.33,58695.29,55311.16,56441.94,42812.69,2439662460.45,63.98,-6.09801755483204,-351.75039626604445,,
846,2021-05-08,58943.13,59521.69,56985.44,57374.33,37728.82,2211507566.18,75.03,224.47917295248044,-236.50448242233946,,
847,2021-05-09,58294.18,59276.99,56350.98,58943.13,45716.87,2645394205.33,40.32,350.80455955561774,-119.04267402674805,,
848,2021-05-10,55870.01,59587.03,54239.16,58294.18,71168.05,4067497161.41,19.76,252.39858541783906,-44.75442213783062,,
849,2021-05-11,56747.52,56928.37,54490.38,55870.01,42949.94,2395231325.24,60.75,242.42434829659032,12.681331949053565,,
850,2021-05-12,49504.08,58005.44,49182.89,56747.52,74345.74,4035173480.67,17.42,-345.977169086691,-59.05036825809535,,
851,2021-05-13,49700.6,51377.99,47029.73,49504.08,119769.29,5919941739.84,46.49,-787.3559400384256,-204.7114826141614,,
852,2021-05-14,49887.96,51554.66,48910.06,49700.6,42891.66,2156016499.66,51.06,-1109.2467042879143,-385.61852694891206,,
853,2021-05-15,46775.29,50710.05,46606.18,49887.96,53332.47,2591003797.63,13.71,-1597.103494463001,-627.9155204517299,,
854,2021-05-16,46490.71,49808.83,43918.69,46775.29,79337.9,3693969204.75,23.13,-1983.8284042074374,-899.0980972028715,,
855,2021-05-17,43552.14,46665.19,42130.83,46490.71,134127.17,5896147491.21,6.99,-2498.626115212828,-1219.003700804863,,
856,2021-05-18,42886.02,45819.36,42309.39,43552.14,71930.7,3159184422.64,14.46,-2926.6210612687646,-1560.5271728976436,,
857,2021-05-19,36771.87,43564.34,29925.2,42886.02,290986.06,11120220854.77,1.93,-3716.331391526044,-1991.6880166233236,,
858,2021-05-20,40597.4,42520.03,35009.25,36771.87,139648.53,5531454912.79,74.84,-3987.5284720236086,-2390.856107703381,,
859,2021-05-21,37350.39,42252.07,33552.8,40597.4,120589.87,4573692788.95,28.28,-4413.583637974421,-2795.401613757589,,
860,2021-05-22,37491.5,38841.92,35287.71,37350.39,74964.98,2808008188.27,53.49,-4685.833655309398,-3173.488022067951,,
861,2021-05-23,34716.84,38304.55,31157.18,37491.5,131584.71,4494413873.1,20.75,-5067.075536066899,-3552.205524867741,,
862,2021-05-24,38837.76,39945.35,34467.32,34716.84,106765.14,3981461441.04,74.64,-4979.290507759339,-3837.622521446061,,
863,2021-05-25,38387.36,39842.9,36509.09,38837.76,66530.67,2529569055.97,41.51,-4889.698357287489,-4048.0376886143467,,
864,2021-05-26,39295.08,40854.81,37855.81,38387.36,66483.59,2607759779.42,68.03,-4691.371306549867,-4176.704412201451,,
865,2021-05-27,38538.84,40408.95,37211.84,39295.08,46474.62,1804036815.09,37.98,-4542.850781823232,-4249.933686125808,,
866,2021-05-28,35680.92,38879.6,34733.76,38538.84,85345.66,3104364367.82,17.32,-4602.700390292986,-4320.487026959244,,
867,2021-05-29,34611.58,37307.1,33666.06,35680.92,60616.25,2127790128.94,18.52,-4682.442158862817,-4392.878053339959,,
868,2021-05-30,35662.59,36481.62,33400.65,34611.58,37522.16,1325408340.1,67.42,-4607.715485703993,-4435.845539812766,,
869,2021-05-31,37290.83,37512.8,34202.86,35662.59,50306.62,1821662523.97,78.71,-4366.77127755159,-4422.030687360531,,
870,2021-06-01,36683.51,37910.19,35733.52,37290.83,44444.78,1626268789.21,39.94,-4176.680729539861,-4372.960695796398,,
871,2021-06-02,37576.98,38225.18,35935.34,36683.51,39948.44,1494571249.19,68.67,-3908.8779271997337,-4280.144142077065,,
872,2021-06-03,39229.66,39482.46,37199.92,37576.98,41098.93,1586641442.02,81.0,-3522.677578617586,-4128.650829385169,,
873,2021-06-04,36861.5,39273.49,35617.03,39229.66,49661.48,1837944242.33,25.76,-3368.86753253622,-3976.6941700153793,,
874,2021-06-05,35538.4,37911.76,34846.16,36861.5,39864.17,1444088532.56,21.85,-3315.5158721301705,-3844.4585104383377,,
875,2021-06-06,35798.57,36453.81,35264.34,35538.4,27469.69,986275148.28,56.64,-3215.1781795370625,-3718.602444258083,,
876,2021-06-07,33582.86,36790.39,33367.12,35798.57,52209.55,1850311020.63,21.88,-3276.6776149181023,-3630.2174783900873,,
877,2021-06-08,33409.38,34061.09,31034.35,33582.86,88483.79,2890313261.68,29.54,-3301.3587381947727,-3564.4457303510244,,
878,2021-06-09,37391.58,37528.42,32435.18,33409.38,92280.57,3249553573.38,81.93,-2965.4051027198584,-3444.637604824791,,
879,2021-06-10,36680.78,38387.2,35821.05,37391.58,63052.49,2338112083.52,44.14,-2725.101768912231,-3300.7304376422794,,
880,2021-06-11,37339.98,37665.85,35981.84,36680.78,43119.67,1596038876.7,69.75,-2453.188880385882,-3131.2221261910004,,
881,2021-06-12,35541.78,37445.32,34655.21,37339.98,40619.14,1450138289.51,29.53,-2355.6413024192516,-2976.105961436651,,
882,2021-06-13,39017.37,39374.68,34802.24,35541.78,46353.98,1727291768.5,78.57,-1975.1151794833495,-2775.9078050459907,,
883,2021-06-14,40526.63,41025.42,38755.79,39017.37,68729.09,2740589573.6,81.26,-1534.076932972508,-2527.541630631294,,
884,2021-06-15,40161.86,41307.06,39526.69,40526.63,48248.1,1943860792.12,47.97,-1200.1502505725875,-2262.063354619553,,
885,2021-06-16,38345.41,40487.98,38122.04,40161.86,48107.62,1883613058.48,26.09,-1069.7518498253849,-2023.6010536607196,,
886,2021-06-17,38082.3,39537.42,37386.57,38345.41,41591.09,1599770630.8,32.97,-976.3857882732991,-1814.1580005832357,,
887,2021-06-18,35830.29,38201.23,35158.89,38082.3,60242.99,2207651943.63,12.87,-1071.756357846185,-1665.6776720358257,,
888,2021-06-19,35515.38,36443.26,34863.17,35830.29,44782.25,1601193146.33,23.24,-1159.3841675360964,-1564.41897113588,,
889,2021-06-20,35602.26,36139.95,33377.82,35515.38,56525.29,1964614466.35,55.23,-1207.895480910971,-1493.1142730908982,,
890,2021-06-21,31652.62,35760.61,31284.7,35602.26,111039.05,3650731161.39,21.15,-1547.2087266501403,-1503.9331638027465,,
891,2021-06-22,32537.58,33312.87,28908.07,31652.62,129940.61,4060734244.07,60.3,-1724.8253297033298,-1548.1115969828631,,
892,2021-06-23,33678.64,34831.93,31790.02,32537.58,60338.69,2037061709.14,71.14,-1753.3027784805745,-1589.1498332824056,,
893,2021-06-24,34649.84,35267.23,32340.83,33678.64,38755.56,1311147481.02,76.53,-1678.1588676538522,-1606.951640156695,,
894,2021-06-25,31593.86,35494.5,31290.25,34649.84,91636.1,3027434524.39,17.63,-1843.9429960072302,-1654.3499113268022,,
895,2021-06-26,32307.35,32680.58,30190.9,31593.86,58331.1,1826363014.48,57.34,-1895.9006692640687,-1702.6600629142556,,
896,2021-06-27,34713.81,34754.5,32031.15,32307.35,60403.96,2002954688.79,76.01,-1723.0342233055926,-1706.734894992523,,
897,2021-06-28,34487.11,35292.57,33890.86,34713.81,41259.21,1424168416.33,44.94,-1586.0461619614216,-1682.597148386303,,
898,2021-06-29,35901.41,36624.75,34243.82,34487.11,44215.51,1578253520.29,74.39,-1347.8230807150103,-1615.6423348520445,,
899,2021-06-30,35056.39,36090.37,34062.04,35901.41,39796.96,1388243727.19,38.41,-1213.230261154822,-1535.1599201126,,
900,2021-07-01,33543.11,35065.41,32757.33,35056.39,36889.93,1238732543.23,24.52,-1214.6715533950774,-1471.0622467690955,,
901,2021-07-02,33804.54,33968.47,32715.18,33543.11,33082.4,1102040372.36,59.63,-1181.103545282509,-1413.0705064717783,,
902,2021-07-03,34682.84,34944.91,33333.05,33804.54,17319.23,595117204.83,73.0,-1071.2801367010761,-1344.712432517638,,
903,2021-07-04,35287.97,35945.36,34390.95,34682.84,15950.93,563891553.21,76.36,-924.7553563401016,-1260.7210172821308,,
904,2021-07-05,33702.79,35290.8,33151.51,35287.97,31526.39,1072690410.4,25.06,-925.8713220819045,-1193.7510782420857,,
905,2021-07-06,34237.66,35096.65,33558.75,33702.79,32844.8,1123145329.6,57.55,-873.5267217704168,-1129.706206947752,,
906,2021-07-07,33880.79,35066.82,33807.42,34237.66,21784.2,752074468.65,37.34,-851.0295366628925,-1073.9708728907801,,
907,2021-07-08,32874.01,33934.31,32108.68,33880.79,47884.76,1573967671.27,23.32,-904.0181291095578,-1039.9803241345357,,
908,2021-07-09,33804.2,34076.49,32274.31,32874.01,25677.95,853165387.13,68.64,-861.0280163072603,-1004.1898625690808,,
909,2021-07-10,33515.13,34253.5,33030.16,33804.2,19345.51,651899496.99,43.55,-840.5937340113669,-971.470636857538,,
910,2021-07-11,34249.3,34595.69,33335.4,33515.13,15724.2,533337900.01,69.06,-756.4382851013434,-928.4641665062991,,
